New Haven High Demand,,,,Fresno High Demand,,,,Atlanta High Demand,,,,Miami High Demand,,
2.79261362,3.35844779,2.87277667,,2.20853759,3.03606947,2.42618714,,3.05775455,4.02290643,2.73371955,,2.95066294,2.97088312,2.27542539
2.59238243,4.38210224,2.81771286,,2.58402608,3.3128813,2.50659049,,2.92745755,3.44740452,2.63235931,,2.74646168,3.88001652,2.21419763
2.3850696,3.14823441,2.72388833,,2.3676212,3.52388368,2.42153254,,2.75072622,2.74005475,2.31035385,,2.51849775,2.71674534,2.03982558
2.37714656,3.68697991,2.75650701,,2.3655751,2.93044703,2.5775865,,2.84364585,3.32801254,2.36044822,,2.49867976,3.26448219,2.14803762
3.18796474,4.82250505,3.20582231,,2.24115122,3.07362887,2.29464658,,2.91968657,3.26066132,2.55901856,,3.32998031,4.32814904,2.74351685
2.6704146,3.81159426,2.96921086,,2.27421753,3.16471479,2.29190931,,3.24299842,3.78215934,2.83053827,,2.8370176,3.33882691,2.3490081
2.6440587,3.33197806,3.04341116,,2.92425879,4.28271216,2.77182936,,3.04955623,4.04747764,2.80129395,,2.7751669,2.90236243,2.39945355
2.51675335,3.76133954,2.94702498,,2.49419599,4.05390772,2.57418331,,2.72042642,3.44058581,2.40343883,,2.64490481,3.24501126,2.2750999
2.68334246,3.39168978,2.72752824,,2.28549412,3.04493511,2.37043188,,2.70942349,3.15331387,2.40743447,,2.84758675,2.95565614,2.16138557
2.18516959,2.66675128,2.71795804,,2.77558017,4.33881902,2.72146855,,3.19338755,4.10072565,2.85219851,,2.31348446,2.29703104,2.0183617
2.73270211,3.79831343,3.00647699,,2.91939704,4.14106197,2.82546519,,2.60866175,2.31413128,2.31083447,,2.87667757,3.31321592,2.38567261
2.76688773,4.08382421,2.89123745,,2.83617071,5.09436777,2.71528051,,3.16344354,3.62009825,2.60477389,,2.92690795,3.6818999,2.34314581
2.9907833,4.51401603,3.13804793,,2.74311694,3.79770128,2.59279355,,3.16984538,3.97285619,2.57800369,,3.13367912,4.10469471,2.58084362
2.14104773,2.82229467,2.542508,,2.52540014,3.40506714,2.51187169,,2.80587329,2.79706804,2.35470395,,2.27889169,2.45210845,1.87168273
2.38903379,3.44132345,2.61049916,,2.38880571,3.38434681,2.54259327,,3.04658797,4.1404693,2.73531198,,2.52759233,2.96162043,1.95983746
2.74903821,4.60271965,2.98174927,,2.51718069,3.42255342,2.41021908,,2.95040415,3.80503106,2.75792363,,2.88543802,4.22229462,2.40951438
2.6070585,4.29857885,2.77694143,,2.55194755,3.21146898,2.63207788,,2.87333639,3.18510137,2.54642423,,2.75298778,3.96307596,2.21334462
3.08035715,4.21311121,3.2790899,,2.18311516,2.57814815,2.3231401,,3.16248934,4.69065653,2.87627536,,3.22331989,3.83246939,2.76713263
2.41064357,4.06761982,2.79034426,,2.39967322,3.62314675,2.56127131,,3.32073425,4.38166028,2.80939094,,2.53483522,3.66037792,2.19140541
2.79910148,4.4492121,3.02702332,,2.65204449,4.66334741,2.58813354,,2.76956117,3.63140116,2.59215441,,2.93918616,3.95569205,2.45145439
2.61750471,3.72402766,2.82606784,,3.29006088,4.60424547,2.96496177,,2.93408564,4.20746592,2.65438178,,2.76395033,3.3731481,2.25757286
2.80609447,4.76836913,3.04045269,,2.60276183,4.01566043,2.43818482,,2.92043035,3.81898044,2.74227865,,2.91431959,4.35577032,2.50342223
3.10211669,4.77327333,3.3209667,,2.4385088,3.37195896,2.41078434,,3.05816465,3.38129474,2.68008702,,3.24672937,4.39649569,2.80502911
2.55490832,3.17160559,2.76169458,,2.21583762,3.1226087,2.27158567,,3.04873994,4.05574724,2.64664793,,2.71082459,2.80927652,2.13630314
2.68075827,3.90650292,2.96346535,,2.5464016,3.32542177,2.70458725,,3.18988952,4.38038453,2.70977358,,2.81749091,3.38455306,2.36829906
2.39989503,3.43347597,2.81576589,,2.80190715,3.82747694,2.6225661,,3.0630173,3.64151589,2.43160539,,2.52812589,2.94930865,2.09529293
2.21450913,2.90925081,2.56623138,,2.54557936,4.26238839,2.55518914,,3.332305,4.01046189,2.99682412,,2.36752031,2.50075661,1.89536621
2.917784,4.08967045,3.0456385,,2.67358491,3.80139222,2.63613538,,2.64486563,2.43825937,2.25536942,,3.05841809,3.603953,2.5101572
2.40929024,3.31168163,2.7301788,,2.17097484,2.52885567,2.23800859,,2.52153145,2.13813314,2.19294367,,2.56019775,2.79377766,2.05889586
2.62941244,4.40651676,2.93792959,,2.97101475,4.44305276,2.66614189,,3.3167336,3.61399065,2.82412276,,2.77020147,3.97341694,2.31484238
2.77770643,4.58226134,3.0986626,,2.11699024,2.86978919,2.32940106,,3.08102123,3.92741313,2.71738652,,2.90718701,4.12891688,2.5807923
2.39636864,3.17002131,2.6763832,,2.7916273,3.69180269,2.58881377,,3.15216142,4.33659685,2.82020028,,2.53679965,2.77172247,2.01443465
2.37933511,2.82081082,2.64160236,,2.73993738,3.50694135,2.64537021,,2.66762428,2.96035113,2.35681383,,2.53187734,2.46072055,1.93854697
2.40500612,3.07565397,2.64122228,,2.690968,3.92017965,2.49189052,,3.26571897,4.05683994,2.7182231,,2.56091676,2.59579641,2.00882785
2.13087164,2.64002681,2.62663107,,2.4409801,3.48419943,2.5879185,,2.64115009,2.87491808,2.39025207,,2.25183742,2.23450664,1.9188697
3.11847566,4.80389178,3.12972402,,2.36519788,3.82483945,2.40141114,,2.86595379,2.75940798,2.42421383,,3.24926129,4.35186214,2.72039089
3.14844719,5.18262695,3.05701279,,2.50699803,3.4399887,2.47286954,,3.04605298,3.65774185,2.67471881,,3.30137933,4.7920821,2.65552479
2.56846753,4.24478935,2.87630694,,2.15325428,2.87970346,2.36513113,,2.8970036,3.27240251,2.44322547,,2.70265849,3.84411959,2.25052851
2.67507568,3.93117579,2.78757645,,2.27137484,3.25328369,2.44715224,,3.0792475,5.01044952,2.7070317,,2.83244288,3.56693896,2.16795109
2.87661278,4.56474919,3.11026077,,2.65252146,4.43974566,2.55472247,,2.86881679,3.26124696,2.50462238,,3.01841106,4.12950595,2.57737332
2.50277574,3.05012142,2.78656663,,2.68182051,4.05281725,2.71685737,,3.15432852,4.4587203,2.83815165,,2.66326206,2.66545769,2.1024506
2.50643907,3.36955751,2.91679807,,2.8722343,3.94581538,2.63669566,,3.00005368,2.9789848,2.65522695,,2.62719359,2.96652524,2.29279336
2.76738577,4.4935712,2.89144778,,2.82297415,4.8121484,2.79324732,,3.27338142,4.30456577,2.96219661,,2.93612145,4.01909652,2.30381126
2.64344848,4.7269819,2.82309646,,2.54039508,4.40325785,2.61050767,,3.1710533,3.74839985,2.7863508,,2.77535108,4.28532525,2.31505207
2.9039245,4.90010503,3.03345082,,2.68183871,3.80034225,2.75586826,,3.15040727,3.8700678,2.76481535,,3.04476449,4.45450275,2.51341734
2.6188956,4.30829555,2.90489108,,2.48723006,4.3495249,2.61694656,,3.05129245,3.73060556,2.59380527,,2.74432989,3.88030728,2.33421749
2.59408445,4.02142336,2.90493792,,2.44974931,3.58362562,2.53900071,,2.74063535,3.3589414,2.47772249,,2.7304448,3.66688813,2.32134473
2.9779568,4.35034224,3.12553454,,2.683695,3.89820812,2.6263244,,2.73392193,4.1894667,2.45755623,,3.13763295,4.01362149,2.55485705
2.59802012,3.80316536,2.99894494,,2.18895361,3.33088852,2.48421209,,3.27574158,4.5613832,2.88432866,,2.71623451,3.35936916,2.38583919
2.28033222,3.78228381,2.5400492,,2.44330661,3.69555827,2.60327724,,3.11169787,3.55410982,2.64281926,,2.42000549,3.30318898,1.91473225
2.25650573,3.05085031,2.67905287,,2.52329996,3.67863719,2.53131473,,2.60914796,2.36112465,2.114715,,2.37880794,2.57047326,1.99782563
2.79564314,3.858001,2.84216878,,2.35697041,2.98285586,2.54918189,,2.91692199,3.19483886,2.69059815,,2.95966317,3.41981482,2.27748887
2.70836568,4.64796765,2.93926355,,2.64118259,4.34587378,2.63848458,,3.01394274,3.29643872,2.76590728,,2.84597435,4.20608021,2.37988103
2.89685448,4.93711549,2.99483354,,2.2954367,3.28888535,2.32810488,,2.52694527,2.42174833,2.2417287,,3.05709961,4.43119842,2.45807212
2.68048795,3.82554463,2.89830839,,2.49596461,4.28074795,2.56883357,,2.95882918,3.96657737,2.68637161,,2.84418477,3.32679392,2.33612216
2.48015617,3.46331265,2.80190461,,2.53444511,3.71427507,2.69641976,,3.23725341,3.98951771,2.84628724,,2.62090029,2.95785446,2.16249511
2.20671483,2.78810028,2.6650136,,2.79399964,4.57043002,2.7650744,,2.79310944,4.01848791,2.6370827,,2.35067281,2.36765051,1.93436132
2.45356982,3.67524091,2.92896268,,2.99020827,4.04614382,2.857244,,2.63940426,2.50861721,2.23555581,,2.57702455,3.16910222,2.28565028
2.38240092,3.04417408,2.81630176,,2.68019444,3.87023391,2.81057323,,3.45382138,4.33568632,2.96856498,,2.51995452,2.62100206,2.14835755
3.00001028,4.20813909,2.98093591,,2.74908918,3.52791809,2.6179439,,2.79249033,3.0008489,2.40890958,,3.15128766,3.79158515,2.4962421
2.83533313,4.35870637,3.08012413,,2.21516079,2.64932006,2.42910497,,2.86663348,3.35183029,2.45017867,,2.96779476,3.98291569,2.55654579
2.51478324,4.01740601,2.86636666,,2.16674003,3.29793509,2.39006023,,3.08372372,4.68497689,2.90181186,,2.62405012,3.6370224,2.28521828
2.76358116,3.79647839,2.91233286,,2.80582426,3.96136317,2.86074499,,3.06214445,3.26008535,2.58976006,,2.90258395,3.34679693,2.3248268
2.39894731,2.94857277,2.7153756,,2.21733024,2.90107065,2.26785125,,2.82711833,2.93957204,2.47366348,,2.53239328,2.59548876,2.08010979
2.40433383,3.11303882,2.75499679,,2.32349859,3.13929368,2.4919926,,3.14578745,3.65312229,2.80036094,,2.54129215,2.69013677,2.08057935
2.42222064,3.4269479,2.78303813,,2.37809504,3.28876963,2.42151529,,2.6625651,3.03114358,2.32246313,,2.56089174,2.98380041,2.11550011
2.49322429,4.13599939,2.97965698,,2.54635736,3.93205643,2.50864545,,2.53955586,2.5964859,2.14354202,,2.61291338,3.73642267,2.32920541
2.47889588,3.39854551,2.77669093,,2.89268763,3.83998258,2.7355782,,3.03481455,3.61619789,2.46259507,,2.62945969,2.97642827,2.12764815
2.94740366,4.04137161,2.91241389,,2.87519133,4.70013782,2.7483584,,3.13468403,4.02264489,2.61574081,,3.09581081,3.54858859,2.36365077
2.250096,2.88077578,2.5846181,,2.76589618,3.90238749,2.67645537,,2.89991587,2.79355353,2.43459627,,2.40176922,2.43680794,1.88829417
2.40361307,3.1953751,2.96781969,,2.38467735,3.31230424,2.41469948,,3.06057172,4.0909704,2.69606077,,2.52592531,2.84209259,2.30059518
2.23618876,2.89670253,2.6462966,,2.52685006,3.52604945,2.62605773,,2.86017106,2.69324053,2.45457131,,2.35813734,2.528632,1.97251485
2.92809612,5.00460769,3.07431852,,2.43273979,3.64546922,2.59398076,,3.0249547,3.38167673,2.50520252,,3.05502125,4.56389805,2.61633002
2.27118717,2.99667486,2.60937519,,2.50090049,3.82120888,2.51354718,,3.36906295,4.32368837,2.86072904,,2.41439287,2.49581633,1.94302585
2.9844465,4.76869186,3.03672373,,2.30769219,3.01145135,2.34002382,,3.04162525,3.65594684,2.60452936,,3.11835064,4.24521534,2.53339265
2.17305589,2.94925759,2.55372003,,2.78344261,4.02491294,2.5531136,,2.38144476,2.49615049,2.19518583,,2.30430893,2.59170374,1.86381172
3.13003616,5.51353136,3.21412699,,2.34187822,2.97439828,2.52838172,,2.64548538,2.28644868,2.07871567,,3.27922108,5.01877471,2.74906911
2.5420714,3.02018241,2.81620508,,2.53857122,4.43761265,2.65931249,,3.03250898,3.11881713,2.56238738,,2.67676869,2.67911331,2.18901809
2.92957705,5.11127531,3.08919933,,2.74994997,4.33947707,2.64033886,,2.88650511,2.99238115,2.35441903,,3.06407225,4.64951672,2.58791006
2.78700212,4.691708,3.08590716,,2.83922641,4.90884399,2.92212294,,3.21342419,4.37657773,2.96494595,,2.91093353,4.30108053,2.54691513
2.66757826,4.18264929,2.98347315,,2.25348571,2.82750868,2.38710957,,3.21257154,3.84944149,2.63567645,,2.79812112,3.69624122,2.37958029
2.36887051,2.93058138,2.73988993,,2.59360602,4.145996,2.70792473,,2.78047945,2.871569,2.45974937,,2.51342154,2.52090066,2.07599147
2.81393073,4.42495914,2.99382055,,2.29445813,2.9605558,2.38732937,,3.26275292,4.05574196,2.84529245,,2.94827902,3.99921983,2.50845082
2.78519743,3.58533919,2.98577334,,2.22510999,3.09569229,2.31440331,,2.84813621,2.81271924,2.28216605,,2.93176365,3.22191648,2.35474737
2.37383252,3.44784642,2.69086176,,2.34453093,3.14949941,2.36902581,,2.98989152,3.48883287,2.60897156,,2.50331285,3.07243633,2.05568558
2.60808807,3.33687704,2.8854356,,2.50460241,3.27303401,2.56206201,,2.79516832,3.05275727,2.44238443,,2.7700191,2.9219377,2.24666154
2.45251034,3.74771679,2.80992186,,2.84747568,4.82275365,2.7308215,,2.90701926,3.71163465,2.50890521,,2.58061121,3.39727907,2.18388733
2.83912226,4.85400671,3.12107445,,2.73987748,4.85315134,2.68013577,,3.28401003,4.57339235,2.72086306,,2.96633652,4.35495394,2.60863595
2.42014177,3.44861613,2.75186898,,2.70133737,3.86548759,2.69865509,,3.11376443,3.69010364,2.76995581,,2.5627101,2.99881296,2.11876177
2.36177102,3.5119207,2.65821614,,2.6604698,4.24384694,2.52309658,,2.97806839,3.91552327,2.69499002,,2.49637841,3.05254299,2.02953116
2.844972,4.01550073,3.05814018,,2.85136806,5.45723141,2.6898074,,2.75508253,4.17149207,2.51636186,,2.99444732,3.51460097,2.51640526
3.02121458,4.44221969,3.12288243,,2.90108625,4.32575779,2.89474125,,3.07029282,3.01515337,2.52211654,,3.18713369,4.0294033,2.62354028
2.47931784,3.76989451,3.00200676,,2.58672547,3.69125277,2.71343556,,3.37956805,4.30178309,3.0175207,,2.5818012,3.29591257,2.3039902
2.43891623,3.0857583,2.67333404,,2.5148791,3.8647791,2.59031216,,3.35145508,4.14970657,2.85099882,,2.59094662,2.70764999,2.06617037
2.39506634,3.86582008,2.85039537,,2.20633676,3.03855617,2.38896625,,3.10721651,4.36833661,2.65024542,,2.52298913,3.36472841,2.20046375
2.99220665,4.75991038,2.99160585,,2.7915651,3.81760304,2.67445464,,2.68501061,2.85204957,2.4547809,,3.14990383,4.32492328,2.4723585
2.4825248,3.56030523,2.87250902,,2.631957,3.97247314,2.52675236,,2.70877392,2.90318555,2.32477222,,2.61171574,3.10524901,2.27547746
2.66784607,3.93594969,3.02486173,,2.73071451,4.51526607,2.70454794,,2.73155357,4.01017618,2.46926652,,2.80182359,3.49017275,2.41444438
2.89072514,4.36828585,3.03986541,,2.50465841,3.17522155,2.42827514,,2.62310441,2.67691974,2.39460242,,3.02832469,3.90189064,2.51456473
2.59584777,3.1322562,2.83267523,,2.26110964,3.47335089,2.39539914,,3.25838121,3.69605605,2.85212303,,2.76551097,2.74302663,2.14740667
2.66931247,3.92741076,3.07572992,,2.55253645,3.29911558,2.56991946,,2.83177264,3.59802547,2.42063337,,2.77768526,3.46482617,2.48923223
2.7846232,3.86403642,2.989703,,2.45111105,3.15649515,2.52999283,,3.01560494,3.99132751,2.56495738,,2.9531913,3.37398874,2.37704399
2.43586382,3.19745902,2.91489329,,2.83854452,3.91142964,2.72984389,,2.98081983,3.37378183,2.4705694,,2.57454765,2.78716978,2.25645349
2.7589627,5.22605177,2.90484297,,2.42824509,3.40771772,2.5930202,,2.86226531,3.44376781,2.53890315,,2.90360066,4.71274807,2.34528352
2.87290922,3.94236982,3.03340939,,2.26005301,2.74823926,2.30195058,,2.96468083,3.64418057,2.86655085,,3.01222207,3.48058466,2.51436318
2.49192673,3.5089857,2.81617934,,2.24689019,3.15951113,2.42964927,,2.81958383,3.2012401,2.4525838,,2.62755006,3.10409711,2.22338033
2.92333865,5.09109975,3.13964729,,2.30717283,4.41083952,2.40792944,,3.24865679,4.50127752,2.86981225,,3.06508839,4.63040861,2.60053184
2.37451819,3.43804101,2.75871187,,2.28057932,2.77884944,2.33406854,,3.16470896,4.3033507,2.80066701,,2.50848427,3.06593699,2.13121169
2.40792852,3.65980126,2.8663257,,2.91662095,4.0801267,2.71110579,,3.07065884,4.3258021,2.7628074,,2.53411701,3.20653321,2.19058493
2.68834798,3.74772533,2.97980363,,2.36489205,2.87899413,2.36737832,,2.88069116,3.44776972,2.35492791,,2.83357434,3.38752686,2.34132847
3.00719224,4.3833478,3.15405138,,2.47701982,4.42453475,2.47770791,,2.69296444,3.0503794,2.41088988,,3.15402359,3.89872814,2.60399883
3.0870383,4.79450222,3.1108713,,2.42360198,3.27050778,2.46520247,,3.02399496,3.67010832,2.54755376,,3.23172569,4.37578468,2.631236
2.8724293,4.51099525,2.97471097,,2.19731131,3.12369283,2.39225274,,2.75953104,3.35202827,2.58597863,,3.01934469,3.99941716,2.50878542
2.19176825,3.04472278,2.55565452,,2.99256224,4.42117094,2.8219574,,2.64144181,2.69327722,2.34071201,,2.34297495,2.63736541,1.88819812
2.63344291,4.12313193,2.81730087,,2.61460452,3.50039034,2.53364632,,2.94400771,3.23757614,2.70021513,,2.77239704,3.65583996,2.2631168
2.25227633,3.08253628,2.55191313,,2.68261321,3.90065446,2.72408191,,2.8163733,3.67759702,2.52120331,,2.39762865,2.6023334,1.86753317
2.87209725,3.8645706,3.05736253,,2.70514399,4.18977572,2.74465312,,2.42289009,2.64929287,2.2303807,,3.03913623,3.47258331,2.45493536
2.6185195,3.65376643,3.08858874,,2.09076241,2.85457653,2.30490186,,3.02222364,3.46461438,2.65567373,,2.74549283,3.30492234,2.46637878
2.42746668,3.79638356,2.78666554,,3.09459574,5.4845909,2.86294409,,2.57540025,2.60473048,2.25894129,,2.55603378,3.32463196,2.15837915
2.41440754,3.35815359,2.85603814,,3.05110913,4.96442489,2.77247728,,2.78706153,2.41992739,2.29397697,,2.53512994,2.97405136,2.16592001
2.94976226,5.00890509,3.18257897,,2.27117159,3.59195026,2.38183932,,3.21919426,3.9566186,2.81434741,,3.09992218,4.5337781,2.68983433
2.80910173,4.46411925,2.8565674,,2.48335968,3.57105942,2.44071018,,2.81127695,3.30340233,2.50313206,,2.97258988,4.07218925,2.29902231
2.85351155,4.29097235,2.98472868,,3.06394944,4.40335815,2.94465325,,3.09315864,4.25312729,2.70591089,,2.9999511,3.78626295,2.45051701
2.71852521,3.86574585,3.07522826,,2.83336201,3.96172638,2.79659947,,2.9696541,3.44089097,2.56576761,,2.85706997,3.50234024,2.4646385
3.04005099,4.43097543,2.94648132,,2.32385371,3.54464935,2.41218184,,3.01847258,4.01230502,2.68825726,,3.19780962,3.97138247,2.46820659
2.70335272,3.73105217,2.93708991,,2.42867008,3.28189449,2.51535916,,3.13836219,4.43672909,2.75242663,,2.85322178,3.22223024,2.33727271
2.67347296,4.00676622,3.00995522,,2.78413885,4.75350321,2.67774253,,2.90943471,3.61149454,2.6739416,,2.78285518,3.49922461,2.43512904
2.40533904,3.06540545,2.59903425,,2.54857037,4.41465284,2.73087559,,2.72560415,3.10584689,2.47430767,,2.56716197,2.56703292,1.95035718
2.44077154,3.71401047,2.78763638,,2.50919111,4.11499623,2.69580145,,2.88803647,3.44118751,2.42291186,,2.55919823,3.22048869,2.15046204
2.49280363,3.43347877,2.79778801,,2.69478084,3.94495438,2.66889265,,2.76267784,2.99229811,2.32721569,,2.64178002,3.08723931,2.1496417
2.38681833,3.44630739,2.85197673,,2.61145207,4.28860998,2.70915201,,2.95542506,3.66250345,2.70034312,,2.52971576,2.9598547,2.15684723
2.50143159,3.85672033,2.92851283,,2.83730293,4.18503824,2.72246647,,2.99075622,3.72590598,2.73934144,,2.62070291,3.4452023,2.29082121
2.71909276,3.94649084,2.95705817,,2.37060912,4.61640452,2.46144792,,2.94572774,3.6725072,2.45082234,,2.87132589,3.59420971,2.35797433
2.67171376,3.2428961,2.84795557,,2.7507078,4.4677544,2.69687345,,2.54835879,2.67435082,2.31709885,,2.83158687,2.83928908,2.23368872
2.85014727,4.12605968,2.8352722,,2.67959268,4.28260961,2.51800631,,2.68404314,2.70376405,2.23251016,,3.02140398,3.70975209,2.29978104
2.30555577,2.91500318,2.649858,,2.5331724,3.60322938,2.55441971,,3.0321047,3.97900302,2.72902824,,2.46005534,2.52339596,1.96790733
2.7462144,4.95717506,2.93616071,,2.18095423,2.60717942,2.19427065,,3.04789248,3.78232469,2.83261512,,2.87732926,4.44549634,2.35247697
2.53699901,3.58576607,2.74225358,,2.34612385,2.93824588,2.46831475,,2.90919394,3.7655838,2.70607991,,2.67826954,3.10314823,2.15227568
2.51529312,3.57339146,2.80708905,,2.35249014,2.9773875,2.38334532,,3.25250197,4.05475526,2.79916006,,2.64256077,3.20757673,2.18457874
2.41959962,2.90873546,2.66781369,,2.17009607,3.39719946,2.29661467,,2.80028824,3.00951484,2.56535262,,2.58403593,2.56605459,2.01120362
2.24406644,3.50017649,2.80025346,,2.65049234,3.78764416,2.69256658,,3.31774144,4.15860778,2.82569213,,2.37125358,2.98538521,2.1259286
2.47964268,3.05630443,2.81768915,,2.56969033,3.96851321,2.56151891,,2.54133674,2.43633115,2.22016317,,2.63329194,2.71142122,2.16772042
2.74669986,4.05562646,3.07182924,,2.55584491,3.70093869,2.5173135,,3.08790139,3.51795713,2.66278973,,2.89611605,3.59768164,2.44872631
2.43431007,3.19304462,2.71484589,,2.87593823,4.94167312,2.89869525,,3.28418651,4.01473453,2.97172644,,2.57075334,2.74464835,2.06203421
2.78774375,4.31324124,3.07966186,,2.63525041,4.15962305,2.71805812,,2.74461878,2.86005682,2.32092859,,2.90841408,3.92429231,2.54040313
3.03867755,4.75108584,3.25772693,,2.75129791,4.2207795,2.64318992,,3.12257698,4.0932905,2.56564363,,3.17751753,4.24650595,2.71423804
2.55610229,4.0275502,2.85933733,,2.75121617,3.89227642,2.65267465,,2.6881393,2.88447325,2.27568048,,2.68035035,3.55563427,2.27553122
2.34882304,3.09700648,2.71718958,,2.25030967,3.35320942,2.39332489,,2.78957079,2.62543139,2.29794132,,2.49251693,2.61117239,2.04249424
