New Haven Medium Demand,,,,Fresno Medium Demand,,,,Atlanta Medium Demand,,,,Miami Medium Demand,,
3.6304462,3.8352245,9.71975692,,4.33920977,4.65494781,9.61154013,,4.51048658,3.01648178,5.03370776,,4.46698892,4.00639575,4.50398568
4.86210155,5.62512869,10.9744003,,3.95641137,4.1504258,9.27019169,,4.5236457,4.41570936,5.52335869,,4.11360629,3.50044685,4.23716033
4.49455107,4.96968174,10.5948868,,3.7321633,4.05623959,9.13534339,,4.51755769,4.48521,4.90292236,,3.85341653,3.39401674,4.04566234
4.76899294,5.83628425,10.2259065,,4.92083341,4.97542911,9.39353347,,4.03122709,3.96858726,4.6833077,,5.06904184,4.45704352,4.45833285
4.49293299,5.33101924,10.0735709,,4.48612108,5.05992745,9.63330567,,4.79914859,4.75247625,5.41914602,,4.62038236,4.44320316,4.65217681
3.9339141,4.72717423,9.44755827,,3.79083486,4.56500172,8.97896292,,4.658671,5.03232462,5.30410391,,3.90982254,4.07097874,3.97181761
3.96389592,3.62770029,10.0131017,,4.59847289,5.11877636,9.61955631,,4.50986821,3.82158243,5.77384339,,4.74425508,4.53021051,4.59469929
3.86507861,4.11102268,9.95962381,,4.30669174,4.37609883,9.21652878,,4.81073744,5.18973096,5.54099102,,4.45315714,3.83018367,4.13630212
3.97228524,4.19542665,9.53018604,,3.88328459,4.32173453,9.07688554,,5.35836304,4.34148594,6.0051596,,3.96954671,3.80653621,3.98791468
4.1181344,4.53226744,9.90163405,,4.18277431,3.91289989,9.17121089,,4.76293613,3.9306862,5.21545416,,4.30840248,3.36103309,4.11770493
4.39211572,4.84065995,9.77421639,,4.25532494,5.09612337,9.79950628,,4.38394081,3.94814032,5.61313207,,4.35476326,4.38525027,4.72843181
3.89119301,4.58362684,9.95665827,,4.05346555,4.63321852,8.89447673,,4.30615641,3.43650115,5.15098518,,4.17007438,3.97901345,3.92264468
4.62480667,4.85971377,10.5914676,,4.4010536,4.57344775,9.54003791,,4.852107,3.98278568,5.51230297,,4.49790196,3.86653269,4.41831852
3.75068893,4.02203336,9.48542213,,4.3070535,5.16905987,9.73187889,,4.63313824,4.72705159,5.16288782,,4.45452853,4.59639182,4.76309805
3.9457938,5.16544808,10.2099777,,4.15995549,5.89454027,9.36897006,,5.07713004,5.04688975,5.44026951,,4.26658912,5.20192156,4.40039454
3.94808875,5.24309908,9.66424513,,4.41408581,5.57163809,9.75938006,,4.59576378,3.59346242,5.37340516,,4.50035148,4.88673984,4.66693867
4.04907087,4.24762649,10.0879208,,4.40078473,3.73398911,9.44925477,,4.25487894,3.32903217,4.77224114,,4.51255557,3.2046474,4.3189407
4.32293538,5.36382799,10.3052229,,4.19796561,6.00513377,9.24925935,,4.56468939,3.9693636,5.24752015,,4.35179278,5.36190773,4.26677929
3.92850884,4.89630015,9.69817363,,3.85090235,3.4007006,8.75007105,,4.47356971,3.66892266,5.25060214,,4.02430788,2.91783279,3.74313187
4.37382656,5.63527035,10.073786,,3.81368814,4.40475502,8.75886219,,4.11850665,3.47319487,4.48299139,,3.94095071,3.82683401,3.71317766
4.40922714,4.86471566,10.7393645,,4.01438625,4.3981278,9.07151377,,4.40999255,3.80876533,4.91009546,,4.15015223,3.71200213,4.09029994
4.42070318,5.58487581,10.1025114,,4.31296459,3.9854686,9.27354432,,4.38581633,4.99753791,5.47760013,,4.44068032,3.40458555,4.11290399
4.1965814,5.03144623,9.84363913,,3.86170646,4.07710462,9.04448195,,4.21517344,3.28743473,4.85552585,,4.00171275,3.40584711,3.99794827
4.52548827,4.53240295,10.4716424,,4.22279493,3.96271385,9.49269771,,4.1662541,3.41434909,4.62311622,,4.37790513,3.33413349,4.45814315
4.55550628,5.06444935,9.96089412,,3.6130016,3.78836665,8.82445868,,3.94254498,3.3654319,4.48085238,,3.76446719,3.19027672,3.78494332
4.33992953,5.322521,10.5820056,,3.27389221,3.25092988,8.84740762,,4.79939184,4.53235881,4.83942993,,3.38625694,2.73363195,3.77533055
3.85663369,4.60977973,9.9351815,,3.87511798,4.12808904,9.27216324,,4.15536688,3.4225957,5.00394307,,4.00468699,3.52485129,4.23188546
3.97708364,4.69208745,9.66314951,,3.61594884,3.84313729,8.55159902,,4.50309281,4.74400047,5.61518267,,3.78388959,3.20013373,3.50162693
3.74601974,3.51290342,9.21927408,,3.78346214,4.05481994,8.91173368,,4.42549699,3.86766156,4.68299782,,3.93836364,3.34453387,3.894848
4.64134101,5.30658544,10.47795,,4.39544561,5.83465812,9.63674738,,4.15591955,3.48472914,4.647726,,4.5475772,5.21066536,4.68295699
3.9803384,4.52498671,9.54754625,,4.24533042,4.1609697,9.13465033,,4.35381988,3.77000938,5.06938485,,4.36405748,3.59954119,4.01244423
4.33389368,4.62809575,9.69308305,,4.34612434,5.15562627,9.34257322,,3.97482983,3.57419461,4.56190778,,4.47942766,4.61670214,4.36511864
4.34750453,4.7604385,10.6366797,,4.47142585,5.87387866,9.73141341,,4.356244,4.49787788,5.55703277,,4.58715238,5.17558211,4.68652471
4.43263899,4.27170152,10.6694241,,4.07073938,3.81481481,9.60297046,,3.95881096,3.51217974,4.52651102,,4.19903984,3.2708795,4.45526548
3.66978435,3.7382614,9.79703736,,3.87949959,4.51699076,8.86405464,,4.04165135,2.87228561,4.36029247,,3.95738042,3.81758702,3.81594889
4.56418041,5.23850582,9.87942626,,4.23340199,4.80792203,9.66977347,,4.5800302,4.04184989,4.84326485,,4.34555473,4.19961184,4.55400306
3.95396222,4.10985955,9.91928063,,4.40397358,5.75013009,9.46274652,,4.9191188,5.23784525,5.17875676,,4.54852317,5.18376925,4.53702219
3.39611047,3.63356112,9.45539222,,3.66554331,4.53944655,9.05823854,,3.99878756,3.36478048,4.69072436,,3.80364047,3.9052956,4.05987963
4.25242147,5.45973312,10.2478938,,3.69138145,3.93049321,8.90579732,,4.57985276,4.4504667,5.11869938,,3.77850167,3.35857945,3.86683486
3.84462077,4.38620883,9.47468372,,3.69970619,4.06108189,9.06308894,,4.57808166,4.68899881,5.01858034,,3.77432875,3.52977754,3.99361456
4.67783722,4.57862793,10.5220152,,4.319718,4.72951402,9.42958238,,4.93214042,4.61389738,5.20927095,,4.44809773,4.16063369,4.32361266
4.36627198,4.45333822,10.2403724,,4.29861522,4.52266504,9.16671602,,4.79716637,4.28087723,5.01542971,,4.46054703,3.84704393,4.08111358
4.60790303,4.85078096,10.6544713,,3.73421123,3.60389903,9.02992867,,5.12176642,4.383476,5.14672735,,3.860796,3.10824526,4.0061101
4.12470925,4.17918675,9.68829982,,3.62879039,3.80552803,9.41886684,,4.35549917,4.65989275,4.8207532,,3.69683994,3.29245451,4.30581057
4.41774932,4.96622615,9.80353418,,4.46279689,4.55255602,9.80227799,,4.40219333,3.65718879,5.07501621,,4.57711331,4.03747588,4.66800663
4.40809009,5.24111254,10.0017684,,4.21919716,5.85898496,9.6925463,,4.79879227,4.93202521,5.77473643,,4.30888494,5.15174021,4.61560105
4.58290945,5.00987955,10.4712992,,4.16895599,4.27744059,9.29151877,,4.46354619,4.51983116,5.60189344,,4.28520671,3.6089185,4.17692571
3.8522573,4.50549301,9.78513869,,4.25106405,5.15979939,9.26717578,,4.49925996,4.07159286,5.077866,,4.38604928,4.65664961,4.23528791
4.10963742,4.23885389,10.0034402,,4.047257,4.30654001,8.97645687,,4.62683842,5.13894512,5.48730181,,4.13227349,3.73292357,3.88343874
3.77825922,3.98090446,9.55412576,,3.72005453,3.59132107,9.01028648,,4.66522719,4.55354213,5.07583521,,3.82038586,3.09472806,3.96335266
4.80065879,5.21358424,10.0280397,,3.81879721,4.17717472,8.99652603,,4.17529217,3.94912479,4.93613133,,3.9284407,3.59995191,3.91269719
4.22197053,4.62208805,10.0687016,,4.02811088,5.55740199,9.2135998,,4.93494859,4.52571262,5.08608797,,4.10239045,4.88342042,4.14437383
4.80098905,5.38989815,10.7924856,,4.52353436,5.41731476,9.53231831,,4.52346076,3.68766403,5.33007485,,4.61403495,4.77439141,4.47807104
3.79407766,3.80623418,9.77746144,,3.95242409,4.22752458,9.25308329,,3.97175518,3.86638862,4.69330772,,4.05782965,3.51106555,4.12864689
4.44941621,5.14129438,10.0436226,,4.77809213,5.30396415,10.090056,,4.52980756,5.09718184,5.38159772,,4.90007974,4.77453093,4.98445788
4.34786602,5.68551282,10.8183948,,4.42625639,4.85721661,9.11401402,,4.130955,4.08103367,4.58915884,,4.57763354,4.13494543,4.05990155
4.21424579,4.57132572,10.3806137,,4.30196979,4.32122608,9.48281663,,4.42065081,3.88958041,4.95598001,,4.38371905,3.77923378,4.35925925
4.04828801,3.92496544,10.3030346,,4.01794938,4.86529332,9.01404088,,4.17563109,3.54879427,4.52576786,,4.14218121,4.35206357,4.04070743
4.86687076,5.6583424,10.3427578,,3.75373203,4.42472509,9.14485103,,4.60488049,4.55981419,5.23504611,,3.82574069,3.72586276,4.01906874
4.42453663,5.34127845,9.84012624,,4.26683845,4.03515656,9.03199704,,4.97938318,4.38419587,5.7590279,,4.41253589,3.48169596,4.00095165
4.30801156,4.05712126,10.3048981,,4.33568858,4.34374059,9.73359759,,4.28072909,3.85052079,5.02216791,,4.42661318,3.70216139,4.61404252
4.37686311,5.24556877,10.4567169,,3.7009732,3.91318872,9.40126993,,4.86006292,5.02625125,5.29718068,,3.83454123,3.23013578,4.28748068
4.03216539,5.32711683,10.1315118,,4.09351711,4.93153207,9.02442525,,4.77292302,5.05719159,5.58613941,,4.19780194,4.31908332,3.9611004
4.58306226,4.66091538,10.3006939,,3.98894989,4.77021262,9.51297038,,4.67155701,3.79452912,5.68714793,,4.0617988,4.19458326,4.40855584
3.87360011,3.43567459,10.2665878,,3.769399,4.09762072,9.28061512,,5.05013418,4.5909597,5.7951986,,3.88537842,3.37981757,4.15441867
4.27503987,5.37676037,10.0987243,,3.74159893,4.21013962,8.79763863,,4.5941983,4.57775745,5.08802973,,3.86364555,3.50220591,3.73876981
4.50596764,5.94635529,10.8832161,,4.8000157,5.7845129,9.89322993,,4.46038845,3.66189365,5.45785656,,4.89499631,5.19170011,4.83825191
3.94500475,4.22259037,9.66397894,,3.80121012,4.24831999,9.07108673,,4.74062608,4.89730791,5.76756775,,3.9151094,3.63579951,4.0401823
3.96901242,4.73454326,9.66401833,,4.33739446,4.39271215,9.06602159,,5.10329205,4.92418645,5.50438465,,4.46142507,3.85847512,4.07034311
4.29817049,4.00907549,9.9621561,,4.69320947,5.70599395,10.0116001,,3.96219211,3.34284349,4.68447156,,4.85534849,5.03859123,5.02270025
3.98412603,5.00532811,9.71243747,,4.46521526,4.67979514,9.25150157,,4.62064913,3.6431177,4.6693161,,4.66066433,4.18756501,4.2847883
3.98580594,4.74468033,9.52783374,,3.50114514,3.61051717,8.57256517,,4.58471939,3.7371081,5.15267581,,3.61142154,3.01050371,3.48553616
3.77313934,4.10139099,9.59291456,,4.25736249,4.93223544,9.84882451,,3.96279748,3.19610804,5.0197852,,4.33986746,4.2891545,4.75203487
3.95935391,4.88664992,9.63906686,,4.74616738,4.88407353,9.61530435,,4.55832003,4.80074098,4.930615,,4.87939142,4.37034775,4.5740913
4.11624247,4.1897191,9.47555479,,3.9543603,4.06993536,9.61207668,,4.36632881,4.24985857,5.26650729,,4.07677012,3.43783325,4.48375157
4.39419339,4.24958872,9.60226139,,4.63089158,5.18392309,9.82113172,,4.13274811,3.61816509,4.83735303,,4.80387161,4.56826844,4.8251689
3.93456798,4.28056356,9.51271554,,4.00092242,4.37592909,9.67493175,,3.8849972,3.69653931,4.75738049,,4.10307311,3.83104946,4.58138262
4.49706241,5.05684948,10.7176159,,4.35441102,4.63433505,9.65274596,,4.39369009,4.10818649,4.89508973,,4.44865758,4.03783844,4.56568231
4.51246026,4.66265355,10.2057078,,4.70341766,5.29997715,10.052383,,4.58158357,4.07190789,4.88659618,,4.83496481,4.70782854,5.08773193
4.47005917,5.01483675,10.3016281,,4.19999758,5.66091835,9.56760073,,4.28348183,5.0000916,5.20403912,,4.30541103,5.10000699,4.55064113
4.33939264,4.60533574,10.0148089,,4.63166744,5.36512798,9.5577231,,4.42878471,4.6355648,5.87241062,,4.78925958,4.7779553,4.62649555
4.27234846,3.86661185,10.2437143,,3.81760715,4.64058638,8.91915249,,4.83575758,4.01321357,5.10964858,,3.92764047,4.00580701,3.93115176
4.65718593,4.63422222,10.2936674,,4.34519972,4.36149944,9.05093903,,4.57568453,4.45709314,5.17294304,,4.49434922,3.88137711,4.10721588
4.16349775,4.12370037,10.2976405,,4.64746437,5.38019464,9.56170213,,5.00367348,4.691915,5.74392128,,4.76038592,4.86517585,4.49979821
3.65948126,3.83748495,9.39071283,,4.53558149,5.16643642,9.49579999,,4.07758029,4.15085412,4.47806061,,4.7305091,4.5639061,4.50894393
4.14598505,4.80006107,9.95927824,,3.77296716,3.50407449,8.82987397,,4.50292845,4.40350727,5.58392564,,3.90647876,2.97364653,3.72586365
4.32137074,4.91088065,10.1327389,,4.59086796,5.22150545,9.41258599,,4.46619127,4.16849876,5.39753636,,4.70041245,4.65995203,4.35503403
4.09660696,5.36696678,9.75427992,,4.47507001,4.57968556,9.66513472,,4.89824207,4.36772011,5.44574961,,4.63540124,3.89887935,4.6114887
4.61848789,6.08603251,10.4785431,,4.12120255,4.65120473,9.47909081,,4.57505304,4.5234512,5.09613511,,4.2008053,4.14438448,4.40924323
4.58611959,4.73864424,10.2863768,,3.88247916,4.58113394,9.1005374,,4.22291068,3.53586749,4.80681923,,3.97534384,4.04502709,3.98998631
4.31229687,3.961584,10.4197807,,4.12141432,4.91604744,9.15285383,,4.54824554,4.70175216,5.04209178,,4.29857384,4.27034999,4.19342553
4.18368761,4.70684844,10.3015345,,3.97552783,4.15994678,9.12396707,,4.21686315,3.43529647,4.48570889,,4.11549123,3.59959771,4.10585718
4.80522831,5.47822084,10.4287133,,3.98469829,4.22903076,9.01030596,,4.53171147,3.24487244,4.74276356,,4.11103375,3.6578305,4.02034178
4.33981601,4.78386672,9.97032461,,3.87919546,4.17922311,8.86708351,,4.38733928,3.80298034,4.8089849,,4.0190047,3.65078007,3.88164587
4.54790699,5.58459715,10.5801534,,4.09617246,4.32137462,9.57852957,,4.18021865,4.11863142,5.35636355,,4.23298105,3.65225919,4.43736661
3.79492459,4.57507595,9.51198237,,4.21234497,5.23578451,9.18660078,,4.56634155,3.94636808,5.31384821,,4.3349813,4.63559376,4.17152892
4.64387854,6.03624466,11.1728582,,3.84449555,3.84424911,8.86360502,,4.39514589,3.6294006,4.7139237,,3.98819129,3.30900858,3.85126244
4.12561173,4.28445765,10.1410924,,4.24500513,4.43363633,9.462307,,4.10712419,3.87750226,4.65639563,,4.40809574,3.95400063,4.4678624
4.29257651,5.27849809,9.93390098,,4.19705409,4.09255353,9.77020247,,4.52962211,4.17908815,5.08452125,,4.30395922,3.50387991,4.62964759
4.38992534,4.12176921,9.85802296,,3.93667203,4.62336356,9.01816723,,4.95558534,4.80804802,5.47159023,,4.05545054,4.01501032,4.02094414
4.60281545,4.34313127,10.6947968,,4.05533899,4.21591994,9.05186483,,4.67255484,4.69798756,5.36894534,,4.18132674,3.66865444,3.94481059
4.8172021,5.67655814,10.2671107,,4.21090323,4.48154812,9.56309685,,4.29959148,4.36865663,4.77521626,,4.34808676,3.83192543,4.53907455
4.24150197,4.09786895,10.0876526,,4.095973,4.74197981,9.33221404,,4.07636087,3.8790324,5.11804157,,4.2285902,4.05051787,4.25842383
3.98672985,4.89800288,9.73759307,,4.16698261,4.97829751,9.67468858,,4.09735834,3.11289279,4.91415727,,4.24691053,4.33862525,4.56328418
4.72676212,5.76624395,10.1152659,,3.73779988,3.58218187,8.91851295,,4.43507766,3.9705797,4.85182917,,3.90281566,3.09489057,3.86500982
3.96205752,3.82012844,10.0656225,,4.46282413,5.06571994,9.43337992,,4.15715079,3.58413519,5.39714822,,4.60157835,4.51194255,4.3732144
4.61572929,5.52768801,10.1171709,,3.7669632,4.12537182,8.63605632,,4.27726108,4.04167336,4.88905177,,3.93049598,3.43932062,3.59535779
4.00665912,4.24647697,9.51226188,,5.28926728,6.06797247,10.3767059,,4.5822335,4.1002925,5.72740676,,5.425914,5.38621335,5.28971401
4.88700229,5.75263215,10.8183486,,3.76027213,4.98948156,9.06073201,,4.6966382,5.02767088,5.44613123,,3.85438663,4.35791889,4.04667176
4.08229668,3.8181632,9.88779212,,3.96421883,4.13947874,9.34189227,,3.95097658,3.38034471,4.58262422,,4.01767213,3.59729867,4.23449807
3.68648451,3.93064292,9.36269801,,3.73608253,3.36193146,8.80178186,,5.25511617,4.72526584,5.89337051,,3.88168055,2.82540176,3.77151442
4.57181811,4.48037458,10.3148362,,4.16666459,5.46118358,8.94931961,,4.05994197,4.05781308,5.05751437,,4.29989203,4.75752295,3.97964338
4.11598601,4.36774866,10.2994366,,4.07549484,5.45802783,9.21864848,,4.20052186,3.67341262,4.82193167,,4.17546878,4.7465767,4.16383035
3.84305292,4.20642119,9.61645852,,3.79181197,4.64353522,8.9691499,,4.68178486,4.62564929,4.8071919,,3.91819302,3.96155479,3.9334913
3.50847123,3.46087431,9.448558,,3.82451495,4.06300382,9.42285929,,4.60412176,4.52852636,5.6141277,,3.90224897,3.44936319,4.29632972
4.53882769,5.74229487,10.1093143,,3.84879752,3.8157622,9.28121096,,4.7125746,5.52870152,5.59569194,,3.99507239,3.27461523,4.2539368
4.29726948,4.57461302,9.83299211,,4.20365111,4.54866947,9.39182496,,4.5091696,4.53560874,5.20113912,,4.33532385,3.8918701,4.29463103
4.27238028,4.96524702,9.73269689,,4.04121774,4.21399934,9.68418905,,4.48485085,4.71417439,5.21354203,,4.16790204,3.6705245,4.5701761
4.27833692,6.07857523,10.0921526,,3.70052259,4.00632885,8.84882195,,3.92083911,2.9582544,4.37399739,,3.82795498,3.33757075,3.78646547
4.45062385,4.45206262,10.5525836,,3.89299025,4.2980158,8.92728987,,4.00592537,2.89516732,4.7522508,,4.02571091,3.65149834,3.93382646
4.08769526,3.51485511,9.5195484,,3.32845052,3.10268789,8.47787478,,4.41616289,4.46682513,5.1137185,,3.44671792,2.55563491,3.39455206
4.14191138,4.27350426,10.3201313,,4.29331993,5.46708767,9.21256267,,4.13599537,3.59431705,4.64553183,,4.38312236,4.91657022,4.11275943
4.37239691,4.54227142,9.72223138,,4.48209324,4.59399719,9.75283294,,4.47005654,3.81578907,5.64273523,,4.58955445,4.00750515,4.61122787
4.48375082,5.27297721,10.6256052,,4.45632348,3.90255407,9.3909236,,4.22314714,3.42367832,4.27653637,,4.6021745,3.44860563,4.32984156
4.28341818,4.69551849,9.84731068,,3.99631456,4.12382805,9.4351916,,5.25150566,5.2200485,5.52943277,,4.13915698,3.5296649,4.39451789
4.38820633,4.60118489,10.255614,,3.98046153,4.43171546,9.57582854,,5.26486793,5.10371342,6.23355425,,4.11464783,3.72944513,4.52601336
4.02634704,3.89289696,10.2741444,,4.56937938,4.9561812,9.72739105,,4.82314681,3.70562691,5.20353299,,4.74161877,4.42720735,4.69100797
3.37996613,3.65298813,9.18446362,,3.7847874,3.71961837,8.72513065,,4.32457305,4.25463575,5.28434859,,3.85740316,3.19641139,3.64497371
4.14950398,4.83545757,10.3650153,,3.76519119,4.70677723,8.9498105,,4.78729389,4.36156708,5.49108839,,3.8737873,3.9955081,3.87671083
5.10042332,5.35086593,11.0618366,,3.85954707,4.08067151,9.48089327,,4.93156442,4.64681136,5.64694508,,3.93222923,3.38187358,4.36516547
4.12053641,4.32233092,10.3378719,,3.87150404,4.11414372,9.37735441,,4.52014378,3.77417081,5.50735112,,3.97986474,3.56532546,4.29155384
3.58839674,3.93631589,9.74754247,,4.24624748,5.24736196,9.45115915,,4.02804078,3.52489944,4.49524824,,4.39272559,4.60499308,4.49032408
3.76443015,3.52285909,9.74461208,,4.38723347,4.20399942,9.65706376,,4.0399941,3.54081161,4.81017336,,4.57864418,3.59655484,4.60299392
4.05783526,3.93205819,9.47542625,,4.18632119,4.71888552,9.60079107,,4.45510649,3.29548311,4.6833224,,4.30079776,4.08867392,4.49027571
4.87243011,5.7526214,10.4452432,,4.16144972,4.80332402,9.6565005,,4.45907884,4.42003156,5.11184398,,4.25487517,4.05715175,4.52765637
4.56942471,5.62802958,10.5026639,,4.23723645,4.77481763,9.67558846,,4.66859363,4.43412967,4.90513552,,4.38453927,4.14662569,4.62072987
4.34621228,4.97922432,9.7689359,,4.41856344,4.89216954,9.5690434,,4.60897368,4.45929113,4.92040834,,4.5541113,4.406369,4.54237113
4.31675863,4.85086522,10.3898577,,4.10422539,4.75521058,9.36490265,,4.69470786,4.12536465,5.11978967,,4.22971767,4.0848861,4.32876335
4.76822016,5.96403956,10.5932329,,3.85916558,4.18521831,9.41664155,,4.16030353,4.43350861,4.85680572,,3.92072483,3.44930574,4.27203753
4.4740318,5.18413972,9.89948131,,4.68367154,5.01997458,9.7548956,,4.07511821,3.19100891,4.73358137,,4.79258049,4.39204463,4.70990705
3.83724915,3.82752082,9.86530738,,3.68159137,4.51477824,8.76439042,,3.70397055,3.49778302,4.7950283,,3.76496911,3.87814631,3.69717322
3.74710351,3.34596221,9.4133559,,3.84081503,3.94019291,9.4734102,,4.69376593,4.63029147,5.22845357,,3.94692763,3.32274893,4.381624
3.9251648,4.00990474,9.52459917,,4.80245262,5.44802818,9.80235478,,3.87512397,3.46312224,4.43334738,,4.93591322,4.81581637,4.74236658
4.23063315,5.48872476,9.82392317,,4.14792275,4.63321315,9.65656681,,4.62089159,5.00391887,5.27964151,,4.2267888,4.09290977,4.56054682
4.79678628,5.76894401,10.2120277,,4.23223461,5.01716408,9.25901598,,4.25709353,4.1795036,4.82837856,,4.33915552,4.30065287,4.16379934
4.60424005,5.54023815,10.4051011,,4.78289524,6.03239258,9.7982213,,5.08524732,4.5851378,5.45012283,,4.93187634,5.34868572,4.84220303
4.69843313,5.37281227,10.3965568,,3.50217851,3.53760669,8.94490752,,4.67703997,4.66665973,5.40737034,,3.609844,2.86906902,3.80266217
4.02264518,5.54907574,9.7987352,,4.47338818,6.36491801,9.5613332,,4.68069436,4.340597,5.2564961,,4.59924946,5.62551918,4.57976357
4.06891128,4.5930888,9.5273522,,4.12542138,4.80663556,9.63942531,,4.65640337,4.43897117,4.76996246,,4.25585913,4.24608225,4.66813993
